frame x y z 
2580 10.8955 -2.32712 -1613.65
2581 10.8942 -2.3302 -1638.47
2582 10.8929 -2.33328 -1663.31
2583 10.8916 -2.33637 -1688.15
2584 10.8903 -2.33945 -1713.01
2585 10.889 -2.34253 -1737.87
2586 10.8877 -2.34562 -1762.75
2587 10.8864 -2.3487 -1787.64
2588 10.8851 -2.35178 -1812.53
2589 10.8838 -2.35487 -1837.44
2590 10.8826 -2.35795 -1862.36
2591 10.8813 -2.36103 -1887.29
2592 10.88 -2.36411 -1912.24
2593 10.8787 -2.3672 -1937.19
2594 10.8774 -2.37028 -1962.15
2595 10.8761 -2.37336 -1987.13
2596 10.8748 -2.37645 -2012.11
2597 10.8735 -2.37953 -2037.11
2598 10.8722 -2.38261 -2062.12
2599 10.8709 -2.3857 -2087.13
2600 10.8697 -2.38878 -2112.16
2601 10.8684 -2.39186 -2137.2
2602 10.8671 -2.39494 -2162.25
2603 10.8658 -2.39803 -2187.31
2604 10.8645 -2.40111 -2212.39
2605 10.8632 -2.40419 -2237.47
2606 10.8619 -2.40728 -2262.56
2607 10.8606 -2.41036 -2287.67
2608 10.8593 -2.41344 -2312.78
2609 10.858 -2.41653 -2337.91
2610 10.8568 -2.41961 -2363.05
2611 10.8555 -2.42269 -2388.2
2612 10.8542 -2.42577 -2413.35
2613 10.8529 -2.42886 -2438.52
2614 10.8516 -2.43194 -2463.71
2615 10.8503 -2.43502 -2488.9
2616 10.849 -2.43811 -2514.1
2617 10.8477 -2.44119 -2539.31
2618 10.8464 -2.44427 -2564.54
2619 10.8451 -2.44736 -2589.77
2620 10.8439 -2.45044 -2615.02
2621 10.8426 -2.45352 -2640.28
2622 10.8413 -2.4566 -2665.54
2623 10.84 -2.45969 -2690.82
2624 10.8387 -2.46277 -2716.11
2625 10.8374 -2.46585 -2741.41
2626 10.8361 -2.46894 -2766.72
2627 10.8348 -2.47202 -2792.05
2628 10.8335 -2.4751 -2817.38
2629 10.8322 -2.47819 -2842.72
2630 10.831 -2.48127 -2868.08
2631 10.8297 -2.48435 -2893.44
2632 10.8284 -2.48743 -2918.82
2633 10.8271 -2.49052 -2944.21
2634 10.8258 -2.4936 -2969.6
2635 10.8245 -2.49668 -2995.01
2636 10.8232 -2.49977 -3020.43
2637 10.8219 -2.50285 -3045.86
2638 10.8206 -2.50593 -3071.31
2639 10.8193 -2.50902 -3096.76
2640 10.8181 -2.5121 -3122.22
2641 10.8168 -2.51518 -3147.7
2642 10.8155 -2.51826 -3173.18
2643 10.8142 -2.52135 -3198.68
2644 10.8129 -2.52443 -3224.18
2645 10.8116 -2.52751 -3249.7
2646 10.8103 -2.5306 -3275.23
2647 10.809 -2.53368 -3300.77
2648 10.8077 -2.53676 -3326.32
2649 10.8064 -2.53985 -3351.88
2650 10.8052 -2.54293 -3377.45
2651 10.8039 -2.54601 -3403.04
2652 10.8026 -2.54909 -3428.63
2653 10.8013 -2.55218 -3454.24
2654 10.8 -2.55526 -3479.85
2655 10.7987 -2.55834 -3505.48
2656 10.7974 -2.56143 -3531.11
2657 10.7961 -2.56451 -3556.76
2658 10.7948 -2.56759 -3582.42
2659 10.7935 -2.57068 -3608.09
2660 10.7923 -2.57376 -3633.77
2661 10.791 -2.57684 -3659.46
2662 10.7897 -2.57992 -3685.17
2663 10.7884 -2.58301 -3710.88
2664 10.7871 -2.58609 -3736.6
2665 10.7858 -2.58917 -3762.34
2666 10.7845 -2.59226 -3788.09
2667 10.7832 -2.59534 -3813.84
2668 10.7819 -2.59842 -3839.61
2669 10.7806 -2.60151 -3865.39
2670 10.7794 -2.60459 -3891.18
2671 10.7781 -2.60767 -3916.98
2672 10.7768 -2.61075 -3942.79
2673 10.7755 -2.61384 -3968.61
2674 10.7742 -2.61692 -3994.44
2675 10.7729 -2.62 -4020.29
2676 10.7716 -2.62309 -4046.14
2677 10.7703 -2.62617 -4072.01
2678 10.769 -2.62925 -4097.88
2679 10.7677 -2.63234 -4123.77
2680 10.7665 -2.63542 -4149.67
2681 10.7652 -2.6385 -4175.58
2682 10.7639 -2.64158 -4201.5
2683 10.7626 -2.64467 -4227.43
2684 10.7613 -2.64775 -4253.37
2685 10.76 -2.65083 -4279.32
2686 10.7587 -2.65392 -4305.29
2687 10.7574 -2.657 -4331.26
2688 10.7561 -2.66008 -4357.25
2689 10.7548 -2.66317 -4383.24
2690 10.7536 -2.66625 -4409.25
2691 10.7523 -2.66933 -4435.27
2692 10.751 -2.67241 -4461.29
2693 10.7497 -2.6755 -4487.33
2694 10.7484 -2.67858 -4513.38
2695 10.7471 -2.68166 -4539.44
2696 10.7458 -2.68475 -4565.52
2697 10.7445 -2.68783 -4591.6
2698 10.7432 -2.69091 -4617.69
2699 10.7419 -2.694 -4643.8
2700 10.7407 -2.69708 -4669.91
2701 10.7394 -2.70016 -4696.04
2702 10.7381 -2.70324 -4722.18
2703 10.7368 -2.70633 -4748.32
2704 10.7355 -2.70941 -4774.48
2705 10.7342 -2.71249 -4800.65
2706 10.7329 -2.71558 -4826.83
2707 10.7316 -2.71866 -4853.03
2708 10.7303 -2.72174 -4879.23
2709 10.729 -2.72483 -4905.44
2710 10.7278 -2.72791 -4931.67
2711 10.7265 -2.73099 -4957.9
2712 10.7252 -2.73407 -4984.15
2713 10.7239 -2.73716 -5010.4
2714 10.7226 -2.74024 -5036.67
2715 10.7213 -2.74332 -5062.95
2716 10.72 -2.74641 -5089.24
2717 10.7187 -2.74949 -5115.54
2718 10.7174 -2.75257 -5141.85
2719 10.7161 -2.75566 -5168.17
2720 10.7149 -2.75874 -5194.5
2721 10.7136 -2.76182 -5220.85
2722 10.7123 -2.7649 -5247.2
2723 10.711 -2.76799 -5273.57
2724 10.7097 -2.77107 -5299.94
2725 10.7084 -2.77415 -5326.33
2726 10.7071 -2.77724 -5352.73
2727 10.7058 -2.78032 -5379.14
2728 10.7045 -2.7834 -5405.56
2729 10.7032 -2.78649 -5431.99
2730 10.702 -2.78957 -5458.43
2731 10.7007 -2.79265 -5484.88
2732 10.6994 -2.79573 -5511.34
2733 10.6981 -2.79882 -5537.82
2734 10.6968 -2.8019 -5564.3
2735 10.6955 -2.80498 -5590.8
2736 10.6942 -2.80807 -5617.31
2737 10.6929 -2.81115 -5643.82
2738 10.6916 -2.81423 -5670.35
2739 10.6903 -2.81732 -5696.89
2740 10.6891 -2.8204 -5723.44
2741 10.6878 -2.82348 -5750
2742 10.6865 -2.82656 -5776.57
2743 10.6852 -2.82965 -5803.16
2744 10.6839 -2.83273 -5829.75
2745 10.6826 -2.83581 -5856.36
2746 10.6813 -2.8389 -5882.97
2747 10.68 -2.84198 -5909.6
2748 10.6787 -2.84506 -5936.23
2749 10.6774 -2.84815 -5962.88
2750 10.6762 -2.85123 -5989.54
2751 10.6749 -2.85431 -6016.21
2752 10.6736 -2.85739 -6042.89
2753 10.6723 -2.86048 -6069.58
2754 10.671 -2.86356 -6096.28
2755 10.6697 -2.86664 -6123
2756 10.6684 -2.86973 -6149.72
2757 10.6671 -2.87281 -6176.46
2758 10.6658 -2.87589 -6203.2
2759 10.6645 -2.87898 -6229.96
2760 10.6633 -2.88206 -6256.73
2761 10.662 -2.88514 -6283.5
2762 10.6607 -2.88822 -6310.29
2763 10.6594 -2.89131 -6337.09
2764 10.6581 -2.89439 -6363.9
2765 10.6568 -2.89747 -6390.73
2766 10.6555 -2.90056 -6417.56
2767 10.6542 -2.90364 -6444.4
2768 10.6529 -2.90672 -6471.26
2769 10.6516 -2.90981 -6498.12
2770 10.6504 -2.91289 -6525
2771 10.6491 -2.91597 -6551.89
2772 10.6478 -2.91905 -6578.78
2773 10.6465 -2.92214 -6605.69
2774 10.6452 -2.92522 -6632.61
2775 10.6439 -2.9283 -6659.54
2776 10.6426 -2.93139 -6686.48
2777 10.6413 -2.93447 -6713.44
2778 10.64 -2.93755 -6740.4
2779 10.6387 -2.94064 -6767.37
2780 10.6375 -2.94372 -6794.36
2781 10.6362 -2.9468 -6821.35
2782 10.6349 -2.94988 -6848.36
2783 10.6336 -2.95297 -6875.38
2784 10.6323 -2.95605 -6902.4
2785 10.631 -2.95913 -6929.44
2786 10.6297 -2.96222 -6956.49
2787 10.6284 -2.9653 -6983.55
2788 10.6271 -2.96838 -7010.63
2789 10.6258 -2.97147 -7037.71
2790 10.6246 -2.97455 -7064.8
2791 10.6233 -2.97763 -7091.91
2792 10.622 -2.98071 -7119.02
2793 10.6207 -2.9838 -7146.15
2794 10.6194 -2.98688 -7173.29
2795 10.6181 -2.98996 -7200.43
2796 10.6168 -2.99305 -7227.59
2797 10.6155 -2.99613 -7254.76
2798 10.6142 -2.99921 -7281.94
2799 10.6129 -3.0023 -7309.13
2800 10.6117 -3.00538 -7336.34
2801 10.6104 -3.00846 -7363.55
2802 10.6091 -3.01154 -7390.77
2803 10.6078 -3.01463 -7418.01
2804 10.6065 -3.01771 -7445.25
2805 10.6052 -3.02079 -7472.51
2806 10.6039 -3.02388 -7499.78
2807 10.6026 -3.02696 -7527.05
2808 10.6013 -3.03004 -7554.34
2809 10.6 -3.03313 -7581.64
2810 10.5988 -3.03621 -7608.95
2811 10.5975 -3.03929 -7636.28
2812 10.5962 -3.04237 -7663.61
2813 10.5949 -3.04546 -7690.95
2814 10.5936 -3.04854 -7718.31
2815 10.5923 -3.05162 -7745.67
2816 10.591 -3.05471 -7773.05
2817 10.5897 -3.05779 -7800.43
2818 10.5884 -3.06087 -7827.83
2819 10.5871 -3.06396 -7855.24
2820 10.5859 -3.06704 -7882.66
2821 10.5846 -3.07012 -7910.09
2822 10.5833 -3.0732 -7937.53
2823 10.582 -3.07629 -7964.98
2824 10.5807 -3.07937 -7992.45
2825 10.5794 -3.08245 -8019.92
2826 10.5781 -3.08554 -8047.4
2827 10.5768 -3.08862 -8074.9
2828 10.5755 -3.0917 -8102.41
2829 10.5742 -3.09479 -8129.92
2830 10.573 -3.09787 -8157.45
2831 10.5717 -3.10095 -8184.99
2832 10.5704 -3.10403 -8212.54
2833 10.5691 -3.10712 -8240.1
2834 10.5678 -3.1102 -8267.67
2835 10.5665 -3.11328 -8295.26
2836 10.5652 -3.11637 -8322.85
2837 10.5639 -3.11945 -8350.45
2838 10.5626 -3.12253 -8378.07
2839 10.5613 -3.12562 -8405.69
2840 10.5601 -3.1287 -8433.33
2841 10.5588 -3.13178 -8460.98
2842 10.5575 -3.13486 -8488.64
2843 10.5562 -3.13795 -8516.31
2844 10.5549 -3.14103 -8543.99
2845 10.5536 -3.14411 -8571.68
2846 10.5523 -3.1472 -8599.38
2847 10.551 -3.15028 -8627.09
2848 10.5497 -3.15336 -8654.82
2849 10.5484 -3.15645 -8682.55
2850 10.5472 -3.15953 -8710.3
2851 10.5459 -3.16261 -8738.05
2852 10.5446 -3.16569 -8765.82
2853 10.5433 -3.16878 -8793.6
2854 10.542 -3.17186 -8821.39
2855 10.5407 -3.17494 -8849.19
2856 10.5394 -3.17803 -8877
2857 10.5381 -3.18111 -8904.82
2858 10.5368 -3.18419 -8932.65
2859 10.5355 -3.18728 -8960.5
2860 10.5343 -3.19036 -8988.35
2861 10.533 -3.19344 -9016.21
2862 10.5317 -3.19652 -9044.09
2863 10.5304 -3.19961 -9071.98
2864 10.5291 -3.20269 -9099.88
2865 4.38472 0.651703 2.30775
2866 4.42082 0.809124 2.44506
2867 4.44496 1.0988 2.62841
2868 4.49564 1.41988 2.81885
2869 4.42508 1.74093 3.01876
2870 4.42379 1.73785 -24.9441
2871 4.52833 2.39174 3.34732
2872 4.52704 2.38866 -24.6372
2873 4.52575 2.38557 -52.6327
2874 4.52446 2.38249 -80.639
2875 4.52317 2.37941 -108.656
2876 4.51654 3.96524 4.02608
2877 4.51525 3.96216 -24.0128
2878 4.46777 4.62008 4.17433
2879 4.51142 5.01705 4.27703
2880 4.51948 5.2685 4.32459
2881 4.52172 5.58615 4.37394
2882 4.52331 5.90158 4.41266
2883 4.52572 6.20978 4.44113
2884 4.52443 6.2067 -23.6738
2885 4.54901 6.88046 4.4602
2886 4.50673 7.11025 4.45335
2887 4.51631 7.41005 4.44547
2888 4.52049 7.71694 4.41237
2889 4.53538 8.02128 4.36776
2890 4.54788 8.3241 4.33076
2891 4.5566 8.62672 4.27708
2892 4.60195 8.98283 4.20572
2893 4.62863 9.29492 4.11002
2894 4.62734 9.29184 -24.1136
2895 4.62605 9.28875 -52.3481
2896 4.5621 10.0817 3.8485
2897 4.63042 10.4737 3.71967
2898 4.63113 10.7775 3.57715
2899 4.64633 11.0663 3.44698
2900 4.64614 11.3539 3.30353
2901 4.65556 11.6294 3.15434
2902 4.66747 11.9375 2.96042
2903 4.67451 12.2114 2.80653
2904 4.68701 12.496 2.61923
2905 4.6913 12.7758 2.42894
2906 4.69459 13.0634 2.22444
2907 4.70049 13.3424 2.01609
2908 4.6992 13.3393 -26.3597
2909 4.73003 13.9087 1.56761
2910 4.72641 14.1752 1.30709
2911 4.72777 14.4465 1.06119
2912 4.73392 14.7167 0.799814
2913 4.6805 14.8219 0.593768
2914 4.73844 15.2806 0.165804
2915 4.73084 15.4157 0.138617
2916 4.72955 15.4126 -28.3241
2917 4.76404 15.6561 0.540939
2918 4.77166 15.7692 0.737924
2919 4.77879 15.9032 0.908843
2920 4.74827 16.1059 1.07049
2921 4.75441 16.2698 1.24403
2922 4.82084 16.2748 1.38861
2923 4.83317 16.425 1.52429
2924 4.84433 16.5525 1.63495
2925 4.84699 16.6821 1.75895
2926 4.85886 16.8165 1.86203
2927 4.8745 16.9287 1.94601
2928 4.89388 17.0625 2.02625
2929 4.8836 17.2451 2.16291
2930 4.90585 17.3153 2.187
2931 4.94006 17.4541 2.25146
2932 4.94276 17.6298 2.27157
2933 4.93715 17.7422 2.26737
2934 4.94723 17.8569 2.26594
2935 4.98073 17.9793 2.27681
2936 4.9836 18.1211 2.29527
2937 4.98758 18.2438 2.2798
2938 4.99288 18.3896 2.23909
2939 5.00166 18.5095 2.18021
2940 5.03146 18.6404 2.1315
2941 5.03441 18.7539 2.06988
2942 5.05461 18.8761 1.97329
2943 5.05332 18.873 -26.7828
2944 5.08585 19.1085 1.81049
2945 5.09149 19.2045 1.71831
2946 5.0814 19.3787 1.57692
2947 5.10186 19.4696 1.45726
2948 5.1158 19.6007 1.3141
2949 5.13579 19.7156 1.15361
2950 5.14534 19.7947 0.998269
2951 5.13938 19.8917 0.852102
2952 5.15756 20.0091 0.665396
2953 5.17855 20.0618 0.488566
2954 5.19411 20.3727 0.203566
2955 5.20548 20.3803 0.179488
2956 5.22493 20.5331 0.17476
2957 5.22364 20.53 -28.7335
2958 5.26365 20.6782 0.588261
2959 5.26236 20.6751 -28.3417
2960 5.26107 20.672 -57.2826
2961 5.25978 20.669 -86.2343
2962 5.25849 20.6659 -115.197
2963 5.2572 20.6628 -144.17
2964 5.25591 20.6597 -173.155
2965 5.30729 21.4894 1.27006
2966 5.306 21.4863 -27.736
2967 5.33151 21.8314 1.31898
2968 5.33786 21.9469 1.33426
2969 5.33657 21.9438 -27.7044
2970 5.33528 21.9407 -56.7539
2971 5.33399 21.9377 -85.8143
2972 5.3327 21.9346 -114.886
2973 5.33141 21.9315 -143.968
2974 5.33012 21.9284 -173.061
2975 5.32883 21.9253 -202.165
2976 5.32754 21.9222 -231.279
2977 5.32625 21.9192 -260.405
2978 5.42048 21.9377 1.16812
2979 5.4219 21.841 1.11067
2980 5.42061 21.8379 -28.0475
2981 5.4469 21.5196 0.989483
2982 5.46255 21.4458 0.86606
2983 5.44353 21.3682 0.759463
2984 5.43981 21.278 0.672011
2985 5.43817 21.1124 0.55236
2986 5.45491 20.9218 0.459162
2987 5.45362 20.9187 -28.7751
2988 5.4884 20.9961 0.133488
2989 5.49035 20.9493 0.189786
2990 5.51561 20.9602 0.303387
2991 5.49047 20.7055 0.463498
2992 5.49513 20.6686 0.537458
2993 5.49572 20.6599 0.573421
2994 5.52544 20.6087 0.660177
2995 5.52415 20.6056 -28.661
2996 5.52286 20.6025 -57.9931
2997 5.52157 20.5995 -87.336
2998 5.52028 20.5964 -116.69
2999 5.54318 20.4089 0.863162
3000 5.54189 20.4058 -28.5124
3001 5.59023 20.3173 0.837
3002 5.57713 20.2839 0.815394
3003 5.56652 20.2288 0.775667
3004 5.58033 20.219 0.748131
3005 5.58073 20.1832 0.693328
3006 5.58651 20.1433 0.639993
3007 5.595 20.1144 0.579492
3008 5.606 20.0714 0.489031
3009 5.60219 20.0144 0.396867
3010 5.631 20.127 0.200073
3011 5.63769 20.009 0.153752
3012 5.64357 19.9804 0.161472
3013 5.66016 19.9646 0.242666
3014 5.74526 19.9599 0.294894
3015 5.70895 19.9741 0.357913
3016 5.72585 19.9411 0.402632
3017 5.70564 19.729 0.493418
3018 5.70435 19.7259 -29.0777
3019 5.70306 19.7228 -58.6597
3020 5.70177 19.7198 -88.2526
3021 5.6946 19.5239 0.561239
3022 5.71007 19.4992 0.554872
3023 5.71513 19.4546 0.530204
3024 5.72913 19.4221 0.510953
3025 5.73464 19.3768 0.45825
3026 5.78741 19.5074 0.347965
3027 5.75989 19.3777 0.317263
3028 5.76255 19.2858 0.200686
3029 5.76936 19.2326 0.145526
3030 5.77594 19.1937 0.151033
3031 5.78399 19.1648 0.19342
3032 5.81074 19.1296 0.237477
3033 5.81633 19.1113 0.336296
3034 5.81552 18.9938 0.354617
3035 5.85976 19.1123 0.336434
3036 5.85847 19.1092 -29.4303
3037 5.87796 19.0483 0.3529
3038 5.87069 18.9922 0.3638
3039 5.87407 18.9423 0.346114
3040 5.86121 18.8397 0.345768
3041 5.86481 18.8011 0.30667
3042 5.87263 18.7347 0.21955
3043 5.83316 18.7377 0.177604
3044 5.86367 18.6572 0.10375
3045 5.87608 18.5809 0.13522
3046 5.8886 18.5479 0.167772
3047 5.90496 18.5216 0.189566
3048 5.90997 18.4905 0.22415
3049 5.90303 18.4467 0.310722
3050 5.90587 18.4 0.319723
3051 5.91114 18.361 0.316217
3052 5.91606 18.3202 0.313031
3053 5.91476 18.2744 0.288288
3054 5.92958 18.2286 0.180893
3055 5.94134 18.1875 0.147958
3056 5.92528 18.1505 0.0846144
3057 5.92831 18.1254 0.096859
3058 5.92568 18.0805 0.0940232
3059 5.9579 18.0444 0.170595
3060 5.96868 18.0069 0.176185
3061 5.97671 17.9581 0.210723
3062 5.98141 17.9203 0.195268
3063 5.98117 17.8587 0.0980911
3064 5.99089 17.8256 0.131234
3065 5.9928 17.7911 0.0994901
3066 5.99151 17.788 -29.9933
3067 6.00015 17.7207 0.103803
3068 6.01435 17.6836 0.11683
3069 6.01908 17.6472 0.127972
3070 6.01259 17.6009 0.158151
3071 6.01897 17.5541 0.145803
3072 6.01895 17.5146 0.128789
3073 6.02659 17.4777 0.111727
3074 6.0253 17.4746 -30.068
3075 6.04866 17.4091 0.120539
3076 6.04323 17.3628 0.12643
3077 6.05216 17.3177 0.138447
3078 6.0615 17.2798 0.129277
3079 6.06508 17.2458 0.106409
3080 6.07277 17.1993 0.102406
3081 6.07002 17.1636 0.111796
3082 6.08415 17.131 0.122968
3083 6.09075 17.0964 0.117255
3084 6.09526 17.0501 0.108394
3085 6.10647 17.0124 0.0983893
3086 6.11335 16.9709 0.104351
3087 6.11513 16.9313 0.106463
3088 6.11823 16.8923 0.103415
3089 6.12811 16.853 0.104436
3090 6.13179 16.8174 0.113655
3091 6.13782 16.7739 0.110188
3092 6.14518 16.7345 0.105471
3093 6.15064 16.694 0.100265
3094 6.15646 16.6523 0.105368
3095 6.16148 16.6143 0.0998856
3096 6.17393 16.5728 0.0967434
3097 6.1758 16.538 0.0987019
3098 6.18054 16.4962 0.102869
3099 6.18821 16.4576 0.105673
3100 6.1941 16.4245 0.108127
3101 6.2013 16.3857 0.102996
3102 6.20667 16.3424 0.0961013
3103 6.21536 16.3029 0.0996274
3104 6.22277 16.2656 0.0991803
3105 6.22708 16.2273 0.099221
3106 6.23441 16.1917 0.0977973
3107 6.23933 16.1479 0.101056
3108 6.24489 16.113 0.101743
3109 6.24626 16.0794 0.108284
3110 6.25806 16.0423 0.0995098
3111 6.26357 16.0039 0.0954283
3112 6.26385 15.9623 0.100918
3113 6.26835 15.9291 0.103561
3114 6.27828 15.8901 0.101925
3115 6.27978 15.8563 0.104966
3116 6.28578 15.8147 0.099282
3117 6.29351 15.7782 0.0965759
3118 6.29975 15.7376 0.0958618
3119 6.30587 15.7057 0.101808
3120 6.31026 15.6666 0.100227
3121 6.31497 15.634 0.108931
3122 6.32139 15.5889 0.0976253
3123 6.32683 15.5579 0.104142
3124 6.33266 15.5215 0.0959263
3125 6.33648 15.4926 0.0943212
3126 6.34602 15.4543 0.0944643
3127 6.35223 15.4204 0.102021
3128 6.35204 15.3918 0.103254
3129 6.35296 15.3589 0.126855
3130 6.35737 15.3173 0.105242
3131 6.36213 15.2883 0.114413
